hvrecid,permitno,nocatch,nohrvrpt,harvdate,location,pots,soaktime,shrimp,keyid,keydate,year,comments,mailing,stat_area,,
6c41c0e9-1d75-4b8a-a6af-48e27b1d2f5d,374789,0,0,9/2/2023,Valdez Arm,1,5,0.5,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
c0026d0f-11e1-4854-bd0a-6682fdb2f2fd,5990,0,0,6/5/2023,College Fjord,2,24,1.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
8d390790-82f5-467e-8d8f-57084dacd33d,143116,0,0,8/1/2023,Blackstone,2,12,2,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
3d052468-7265-43a5-983d-213f42970062,169452,0,0,6/25/2023,Whittier Falls,2,48,2,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
bc715ba9-f44d-4ed0-a2fb-73a0728dfaa1,183434,0,0,7/6/2023,Pigot Bay,2,16,0.5,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
e3cf5e13-943d-44cd-b4d8-f1d4e0c6ab46,86189,0,0,4/21/2023,Ester Island,3,3,0.25,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
87fea326-5b8b-48b4-a3a2-55fd97e383a0,241071,0,0,6/11/2023,Long Bay,3,12,3,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
829cb544-8929-4a94-bfee-ff0a848e691f,59462,0,0,4/26/2023,Port of valdez,2,24,1,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
35aa323c-6a22-4735-bbfc-0bbfbb19b492,29217,0,0,8/4/2023,Cochrane bay,2,15,3,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
9d3c4d70-b55e-41cf-aba1-825fd8d4affc,100117,0,0,6/22/2023,Blackstone,2,3,1,ADFG WEB,9/8/2023,2023,NULL,0,NULL,,
5f563923-6def-4c90-8902-0cf9dba6fd23,44752,0,0,5/25/2023,Unakwik Bay,3,12,5,ADFG WEB,9/13/2023,2023,NULL,0,NULL,,
647ddb44-5d15-4dbf-849b-99a444f7236f,296944,0,0,6/18/2023,Wells Bay,3,12,1,ADFG WEB,9/18/2023,2023,NULL,0,NULL,,
604aada0-e26e-4980-8f11-ef122051b16e,16780,0,0,7/5/2023,Valdez north of the narrows by the waterfalls.,2,24,2.5,ADFG WEB,9/9/2023,2023,NULL,0,NULL,,
4fadabfd-5058-4696-b101-f5a5e4490439,91189,0,0,8/19/2023,greystone bay,2,14,1.2,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
23da2c24-eb52-4abf-9f08-5821fc048403,171035,0,0,6/21/2023,Valdez Arm,2,36,2,ADFG WEB,8/15/2023,2023,NULL,0,NULL,,
3edcd144-6a0d-4a7e-8201-8674a63ee9ad,103008,1,0,4/25/2023,Passage cannal,2,72,0,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
3f136b3c-66fe-4d3f-9255-ff907c32ce80,23380,0,0,7/21/2023,Pigot Bay,2,4,0.2,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
e4a2fea2-7d74-476f-98b2-47c5899ea0d8,390462,0,0,8/23/2023,Port Wells,2,6,0.75,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
ae79126a-a957-435f-80d0-0508955fcbd6,13925,0,0,5/15/2023,Unakwik,3,12,4,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
c89d48f2-f5eb-4faf-b02e-0f7b060b06a8,262935,0,0,9/2/2023,Cochrane Bay,2,24,1,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
15ac0a4d-32e2-49d0-be51-2936d029cc01,127307,0,0,6/11/2023,Valdez Narrows,2,24,2,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
99dad98f-55ae-4005-a550-ae790dcfda83,413898,0,0,8/22/2023,Prince William Sound,2,24,0.25,ADFG WEB,8/31/2023,2023,NULL,0,NULL,,
ca439f19-61d9-4277-b898-20721b7eae3d,17689,0,0,5/9/2023,potato point,2,52,0.25,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
592f8df5-10b7-4f57-9c5e-5b41a3f86d6c,45462,0,0,8/30/2023,PORT VALDEZ,2,48,1,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
1529d9ba-be54-449a-bd89-40a2519c9161,19753,1,0,6/30/2023,Columbia Bay,3,9,0,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
daebf3b0-7780-4b73-a49b-c165d82d338e,60035,0,0,6/28/2023,Port of Valdez,2,48,3,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
5139c6cb-1d10-4d25-baa0-2a5f462e57cb,65153,0,0,5/25/2023,Blackstone Bay,2,8,4,ADFG WEB,8/15/2023,2023,NULL,0,NULL,,
a95b6920-8111-472a-b984-602e163bfbef,17798,0,0,4/20/2023,Derickson Bay,3,12,2,ADFG WEB,8/26/2023,2023,NULL,0,NULL,,
4b6a36e5-ad36-4108-b021-8ce1808fe9e2,390326,0,0,7/26/2023,"Port Valdez, Gold creek",2,8,0.25,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
0a169fb9-a8c9-47d3-88b5-1623e89fd2c0,70707,0,0,5/10/2023,ALISON POINT,2,48,1,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
0de85237-4b84-42b8-b2f5-34fef2aa7dd5,278279,0,0,6/17/2023,Granite bay,3,5,0.5,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
5664ec52-b2cc-463f-99fe-d02ab3070567,160471,0,0,5/7/2023,Blackstone Bay,2,11,0.5,ADFG WEB,9/8/2023,2023,NULL,0,NULL,,
fc87ff63-3a93-4d9c-ada6-6b94c6f07dcf,30335,0,0,4/15/2023,Wells Bay,3,8,3,ADFG WEB,8/16/2023,2023,NULL,0,NULL,,
fa80ef4f-5b2a-472a-9ed3-ebdf54abf400,225589,0,0,6/1/2023,Bainbridge Passage,3,12,5,ADFG WEB,6/9/2023,2023,NULL,0,NULL,,
0578a7b9-9339-450d-8874-eb9cbcc7b05c,72298,0,0,6/8/2023,port valdez,2,12,0.75,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
dbfe015d-1527-4eac-876c-96583543c833,45462,0,0,6/8/2023,PORT VALDEZ,2,48,5,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
346e5528-3b23-4ec6-bf0e-ae1b0a506bb7,22916,0,0,7/31/2023,logging camp,2,48,2,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
81645ca4-9074-479d-a2f0-fc5d2d9af2d2,191990,0,0,5/18/2023,Unakwik,3,10,0.25,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
d9de9f9c-6244-4c6d-9035-61992f227c06,217398,0,0,8/3/2023,Galena bay,3,12,3,ADFG WEB,8/3/2023,2023,NULL,0,NULL,,
93059f18-1262-4e48-98a8-f9d897a5064a,7480,0,0,4/27/2023,Passage Canal,2,48,2,ADFG WEB,9/21/2023,2023,NULL,0,NULL,,
accff980-4a63-4e92-9ac9-b848432ce110,52616,0,0,5/5/2023,East of Valdez container dock,2,24,1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
c9097ff4-06fd-40e2-a693-cc9c69d4f3db,28834,1,0,5/20/2023,eaglek,3,12,0,ADFG WEB,9/4/2023,2023,NULL,0,NULL,,
039090cd-1bf4-451b-bfde-161f2e703b98,70044,0,0,5/12/2023,Port Valdez,2,48,3,ADFG WEB,8/25/2023,2023,NULL,0,NULL,,
9fd4bff1-7218-44b3-85d8-99e959f6dccf,219452,0,0,7/22/2023,Columbia,3,48,0.5,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
10f92937-7f84-4776-8e89-41a5f27377ca,210008,0,0,5/21/2023,Blackstone bay,2,2,0.25,ADFG WEB,5/21/2023,2023,NULL,0,NULL,,
809a5c60-38b7-4145-891b-3b81a9f97de0,186134,1,0,6/25/2023,pigot point,2,18,0,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
93d908fa-af35-4085-911d-eeb0b269d398,79698,0,0,5/12/2023,Port Wells,2,96,2,ADFG WEB,6/1/2023,2023,NULL,0,NULL,,
9d744510-73f3-4b0d-9177-17cc36bace03,237334,0,0,6/2/2023,Valdez harbor,2,9,2,ADFG WEB,6/3/2023,2023,NULL,0,NULL,,
347a3457-9b40-433e-bdf5-42f41b9aee26,63425,0,0,6/16/2023,Port of valdez,2,24,2,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
e28e0a1a-cd26-4b39-876c-be98a88a25d5,102999,0,0,8/3/2023,Esther Island,2,12,0.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
37ab5efe-3b44-43a6-aaf4-ed0ca36f5715,93016,0,0,8/12/2023,Unakwik,3,6,2,ADFG WEB,8/31/2023,2023,NULL,0,NULL,,
b7cd271c-6ff1-4581-943b-e370c0b54aea,38952,0,0,8/4/2023,Cochrane bay,2,48,2,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
8f4dc134-74c0-4a85-8128-1ebf9bf74cdc,13153,0,0,7/7/2023,Barry arm,3,12,2,ADFG WEB,9/18/2023,2023,NULL,0,NULL,,
16735304-2ed7-4cf4-a132-1f56f1a0a5d1,126816,0,0,9/10/2023,Blackstone,2,106,6,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
d2e875e0-ed70-4520-9db1-9af34e5f06ca,206889,0,0,6/1/2023,Perry Island,2,12,1,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
55c1b343-df33-4ea9-a0fa-bce424dd8d59,130498,0,0,6/6/2023,Wells bay,3,24,0.5,ADFG WEB,7/3/2023,2023,NULL,0,NULL,,
48012930-1469-4723-8d32-3419a6120d78,154298,0,0,6/19/2023,Wells Bay,3,13,7,ADFG WEB,6/19/2023,2023,NULL,0,NULL,,
c648f232-fa74-4e8e-8fe6-31983f100770,30008,0,0,6/23/2023,Valdez Bay at Gold Beach,2,48,0.5,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
a934b60a-e355-43ab-a54f-dcb380eafbbf,235834,0,0,6/29/2023,siwash bay,2,6,0.75,ADFG WEB,11/9/2023,2023,NULL,2,NULL,,
62451041-d6bd-4447-8be4-bc17da502456,377143,0,0,6/24/2023,Blackstone Bay,2,8,0.5,ADFG WEB,9/3/2023,2023,NULL,0,NULL,,
7d806abc-b8af-4e0b-bf74-54815ffb489f,96089,0,0,5/12/2023,Shotgun Cove,1,30,3,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
4805a2c3-9b6d-4280-bde1-5f2227fef206,119634,0,0,5/15/2023,Poe bay,2,48,3,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
54b44bf5-b86e-4951-a4ec-de763a2ed30a,236652,0,0,6/1/2023,Eshamy Bay,3,48,0.25,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
e57a7d1f-befd-437f-8f2c-c61e7739b412,151708,1,0,6/15/2023,Cedar bay,3,4,0,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
be7f0ca1-3bca-478e-a9fa-98caa281748d,124762,0,0,5/5/2023,Bush Banks,2,6,2,ADFG WEB,5/5/2023,2023,NULL,0,NULL,,
575d39a6-3e7b-4566-b392-020266bf08c8,23380,0,0,7/29/2023,Pigot Bay,2,10,2,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
e5b5a7e0-ae66-4bdb-afb1-6c7e3dd9f697,234080,0,0,7/4/2023,Cochrane Bay,2,48,1,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
6e4333e8-863e-4ea4-9759-08ebccddf006,235507,0,0,7/9/2023,"Port Valdez, old town",3,14,0.5,ADFG WEB,11/5/2023,2023,NULL,2,NULL,,
b6467af2-0654-44ef-9ed0-1b909a953ad8,434652,0,0,9/1/2023,"Shoop Bay, Valdez",2,24,0.25,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
1970ae87-8ccd-4955-8629-23cfb2904f54,274071,0,0,8/23/2023,Icy Bay,2,24,1,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
ea7cb3ef-4025-452f-bf46-287a9aabda33,17807,0,0,4/19/2023,Port Valdez Middle Rock,2,48,0.75,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
2830a4bc-b0fc-4e9e-818b-f299ded3ee3e,294926,0,0,6/30/2023,Shoup bay,2,12,0.5,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
73b86acb-0145-4ec8-970c-582e18201470,87870,0,0,4/20/2023,Valdez Arm,2,24,2,ADFG WEB,10/12/2023,2023,NULL,0,NULL,,
776f4035-8c50-4117-b37e-922c163841bd,113026,0,0,7/27/2023,Wells Bay,3,12,2,ADFG WEB,8/22/2023,2023,NULL,0,NULL,,
48a0dbb9-9ad6-4654-b259-4f1619d73f04,204298,0,0,5/5/2023,Black stone Bay SW entrance,2,4,1.5,ADFG WEB,11/5/2023,2023,NULL,2,NULL,,
ff2a1b0b-53f5-49bf-9049-b3fc5d0779b1,95071,1,0,4/23/2023,"Wells Bay, 1/2 way in, West side",2,12,0,ADFG WEB,10/12/2023,2023,NULL,0,NULL,,
be3360ec-9b60-43d4-8125-1c5eb35b2665,69916,0,0,8/3/2023,Port Wells,2,12,4,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
19231e5d-94c7-4bfb-aed3-3983d01b983d,44198,0,0,6/30/2023,Shoup Bay,2,21,3,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
0d1d9acc-06dc-4788-bbf9-ea9b1e487e5d,57071,0,0,5/31/2023,PASSAGE CANAL,2,48,6,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
628b95ae-ccba-400d-8f8a-66c36bb039ce,145270,0,0,6/16/2023,"Cochrane Bay, NW Side",2,48,0.25,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
39ee88b4-9588-4790-a86b-a75fdc116a33,268261,0,0,6/12/2023,Jack Bay,2,8,1,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
f18ee036-eded-441f-abf5-7a0de2608260,170544,0,0,5/27/2023,Icy Bay,2,12,2,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
a35e409b-53e3-46eb-b7e5-e31fc7496229,262553,0,0,6/27/2023,Cochran Bay,2,12,4,ADFG WEB,9/9/2023,2023,NULL,0,NULL,,
6d0c971e-1372-46c2-9264-3c830b64a57f,366634,1,0,7/8/2023,"Jack Bay, Valdez Arm",2,8,0,ADFG WEB,8/13/2023,2023,NULL,0,NULL,,
85e411b5-ff5c-4348-a2ad-0bb495714a5e,276834,0,0,7/7/2023,vdz arm,2,12,5,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
d54b40fa-bbde-4c78-aa6e-8e93db58e906,179525,0,0,7/15/2023,Cochran bay,2,6,3,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
1a8e3886-2f92-492a-911d-9143511dee85,97225,1,0,4/24/2023,Blackstone bay,2,17,0,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
67c4156d-b933-434b-bbc0-cc71aecebced,34634,0,0,6/5/2023,Columbia bay,3,24,4,ADFG WEB,6/5/2023,2023,NULL,0,NULL,,
b62a606d-99ba-4362-8c6a-ef7677f94090,170026,0,0,7/15/2023,GRANIT BAY WPS,2,12,1,ADFG WEB,10/28/2023,2023,NULL,1,NULL,,
db7836f0-369a-4b61-86b0-2354d5c7c9ee,348561,0,0,7/2/2023,Culross Passage,1,12,0.01,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
a8b97f5f-21e7-4f93-96d8-85e8e39cdf3b,235798,0,0,6/1/2023,Bald Headed Chris Island,2,12,0.1,ADFG WEB,10/18/2023,2023,NULL,1,NULL,,
4a524fc3-9df7-4b1f-8db7-a1e287faee04,23271,1,0,6/29/2023,surprise cove,2,5,0,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
f8131de7-bb65-4d45-8bd2-ee85b346a97c,12026,0,0,5/23/2023,Port of Valdez,2,24,1,ADFG WEB,9/1/2023,2023,NULL,0,NULL,,
6f3edc05-8d45-4b1e-abe1-37a737b1ccca,35780,0,0,7/15/2023,passage canal,2,24,3,ADFG WEB,9/13/2023,2023,NULL,0,NULL,,
eaa3dbb6-d753-4ef6-9b90-2567b4b886cc,232771,1,0,7/30/2023,Pigot bay,2,18,0,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
a7bbf434-868b-4159-a32d-6cfa13ab88ba,229852,0,0,6/8/2023,Port Valdez,2,24,1,ADFG WEB,8/22/2023,2023,NULL,0,NULL,,
234bdbbb-eb09-471d-a76c-1a8912d3b926,8253,0,0,5/30/2023,cochrane bay,2,8,1.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
bb0119be-9b6b-4799-a597-8c3a4265dfa3,72298,0,0,8/4/2023,port valdez,2,36,1.5,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
db601f02-2936-4e22-b94e-94c159992068,205035,0,0,6/18/2023,blackstone bay,2,48,7.5,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
a1e5c75f-79e5-468b-a219-b1086ac2f42d,186270,0,0,6/16/2023,Passage Canal,2,48,4,ADFG WEB,9/18/2023,2023,NULL,0,NULL,,
6f593f42-53ee-42d5-a100-80a67fcfc8c7,64988,0,0,6/15/2023,Port wells,2,6,2,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
67f548ac-32f0-4170-873b-ca265df394c6,432116,1,0,8/26/2023,Monatgue Strait,3,4,0,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
f4135495-3ac4-4fcf-b2a6-6bde21e9470f,1954,0,0,6/2/2023,Outside of Shoup Bay,2,8,1,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
a53687fb-69e9-47f5-b326-5a336473ae94,127443,0,0,7/25/2023,Wells Bay,3,15,1,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
faddae70-903e-4685-b07d-60dd1c93bcb7,176116,0,0,5/9/2023,Port of Valdez,2,24,3,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
c3c24558-4bef-4677-80e0-e45bc699362e,30880,0,0,5/27/2023,Black stone Bay,2,8,1.5,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
25101b32-f68e-4f7b-a040-8a0eaeb1c5f6,42825,0,0,8/21/2023,valdez narrows,2,31,0.25,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
77d1b70e-b995-4844-9801-26ecc89497f7,202280,0,0,8/27/2023,Mineral creek,2,24,1.25,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
76e93747-8f03-4a90-bf0b-938107e1022d,330189,0,0,7/4/2023,Cochrane bay,2,4,0.5,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
7a8e809c-b5b5-4568-8087-1e09050347e6,170735,0,0,8/20/2023,Culross Passage,2,24,2.5,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
c9945be2-ebac-4813-9497-94539ce2ad72,145270,0,0,6/3/2023,"Barry Arm, North Entrance",1,18,0.5,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
fd894825-6a59-4d5a-9240-8f8e956ee6e9,204489,0,0,6/9/2023,Shot gun cove,2,11,2.75,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
88c11506-0824-4c21-95d8-ac3c64ce4405,157898,0,0,7/3/2023,Valdez Arm,2,24,0.25,ADFG WEB,8/8/2023,2023,NULL,0,NULL,,
726fdfab-3406-4c07-8cea-d552242e309c,281062,0,0,6/22/2023,culros passage,2,48,1,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
15add49b-5822-458e-b8e5-0d1ee10d7f21,47498,0,0,4/16/2023,Unakwik,3,12,2,ADFG WEB,4/16/2023,2023,NULL,0,NULL,,
e96b8eae-0c63-45fd-92e9-3e07ea25dc71,61598,0,0,4/16/2023,Harrison Lagoon,2,24,3,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
78c15d66-396d-48e9-a402-554fb985ad04,108607,0,0,6/28/2023,cochrane,2,336,1,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
55fb788e-c625-4d83-9c93-eedc206b8e89,390099,0,0,8/26/2023,near whittier harbor,1,24,1,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
8f3f855c-9ec6-48f5-a975-a6144731aec9,150262,0,0,6/17/2023,Cochrane Bay,2,72,0.25,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
53a7bde9-8160-4d22-988c-2cdc16c15a8b,282780,0,0,7/20/2023,Bush Point Perry Island,3,,3,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
34a6ed70-d0dd-49c4-bf8c-658dceb6ab1f,58643,0,0,9/2/2023,Outside Blue Fiord,3,12,1.5,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
79af45ad-bf13-46c4-8923-439ed35b8267,339552,0,0,9/8/2023,narrows Waterfalls area,2,5,0.2,ADFG WEB,9/19/2023,2023,NULL,0,NULL,,
24269f28-3e7e-4bde-ba69-1d49176d000e,45462,0,0,4/30/2023,PORT VALDEZ,2,96,3,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
54a2e93e-7045-4a34-98dd-5a76dac218fb,200644,0,0,7/26/2023,Galena Bay,3,60,1,ADFG WEB,8/5/2023,2023,NULL,0,NULL,,
46bf82ec-6f32-41dc-8343-298bbc8976e8,124189,0,0,6/17/2023,Passage Canal,2,12,0.5,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
9ecf9a1e-5591-4349-9a90-8e0ac037bb2f,412889,0,0,9/10/2023,Blackstone Bay,2,6,0.1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
8751f6c7-9994-4ff9-8378-260a677dd53a,72080,0,0,6/30/2023,Blackstone Bay,2,72,2,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
98fd5707-86e5-440a-8235-a9bab764ea1b,181380,0,0,5/19/2023,unakwik,3,9,0.5,ADFG WEB,8/30/2023,2023,NULL,0,NULL,,
6235ff20-4dd9-4998-bf4d-fc51d63840c2,261680,0,0,7/22/2023,In front of TCC,2,24,2,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
181b702c-df3b-4d67-9ae3-3353666fe372,410026,0,0,8/6/2023,BLACKSTONE BAY,2,12,3.5,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
4da4013f-7c90-430d-88d1-096afe61037f,100308,0,0,5/28/2023,Blue fjord,3,8,1,ADFG WEB,5/29/2023,2023,NULL,0,NULL,,
3d4509bb-66b6-486c-848b-c43e86746053,9653,0,0,8/9/2023,Cochran bay,2,12,1.5,ADFG WEB,10/16/2023,2023,NULL,1,NULL,,
ea2c7382-9bed-4a13-a8a2-913cf956eda7,11880,0,0,6/11/2023,Wells Bay,3,11,1,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
5fa0de53-d735-4d3f-96ba-2d65f3a436c1,376998,0,0,7/20/2023,"Heather Bay, Prince William Sound",1,24,0.4,ADFG WEB,7/29/2023,2023,NULL,0,NULL,,
706ce7b0-350e-4ccc-a701-4db4625beaf8,259307,0,0,7/5/2023,Passage canal,2,8,1,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
5b495ded-07c3-4b64-8729-80625ea4d6ac,90280,0,0,7/6/2023,shoup bay,2,72,2,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
0278e2fa-a7a2-4984-8dcc-d29806a421ff,195162,0,0,5/29/2023,Port valdez,2,48,0.75,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
67fbd73f-c4eb-44ad-b869-53d82208b60c,115944,0,0,7/31/2023,Port Nellie Juan,2,21.5,3.25,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
927691ac-c444-4e3a-aee2-9ad62d3b8986,293153,0,0,7/3/2023,Port,2,24,2,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
12e1af79-d6b8-42d1-9dcc-101bef3a3a1f,108416,0,0,5/18/2023,whale bay,3,48,0.25,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
8066de0f-0f99-480e-b182-9172e9025284,310917,0,0,7/2/2023,hobo bay,2,8,0.25,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
09136f35-70f9-4526-8eb2-0694ff58370d,30771,0,0,8/3/2023,Pigot,2,168,1,ADFG WEB,10/8/2023,2023,NULL,0,NULL,,
74c96402-b08b-4c4d-96ed-710895a6e1f6,188016,0,0,5/17/2023,Pigot bay,2,24,0.5,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
d7fe7830-fa4e-4dc7-b646-946ee40dacd9,21671,0,0,4/23/2023,Unakwik,3,12,4,ADFG WEB,8/19/2023,2023,NULL,0,NULL,,
9531a775-d404-479b-b71d-6b03e1650ee9,102517,0,0,5/2/2023,PWS Valdez,2,24,1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
453ef2ac-976e-4b1f-84c7-33aebf7a33f1,297189,0,0,8/15/2023,Port Nellie Juan,3,10,1.25,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
087170f0-44c6-48c9-b83b-fc356f7e31fc,438688,0,0,9/13/2023,Blackstone bay,2,10,1,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
32849a26-1e00-4178-b7de-9bb5059f04fc,59026,0,0,9/9/2023,grey stone,3,24,3.5,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
c4a4908e-44ee-4ed6-a01d-a87e13e8190d,142780,0,0,5/11/2023,Kings Bay,3,9,1.5,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
ce704234-0b9d-42cc-9ec6-05a374050520,148543,0,0,5/18/2023,Blue Fjords,3,24,3,ADFG WEB,6/21/2023,2023,NULL,0,NULL,,
1ce2763b-1c9a-43fb-8737-54f0d4fe1b5b,11008,0,0,5/2/2023,Port Valdez,2,48,2,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
544968e8-f0cf-41c1-bf60-bf6f611118ec,127980,0,0,7/14/2023,South Knight Island,2,6,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
de42006c-bae9-4c4d-9606-bf68b0392d33,432634,1,0,8/25/2023,Whittier,1,3,0,ADFG WEB,8/31/2023,2023,NULL,0,NULL,,
41d37982-b303-4147-a6d0-f7c1930e7b27,318261,0,0,6/9/2023,Blackstone bay,1,4,0.5,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
e6b8cf28-2730-4efe-afb3-2614dfb26264,127307,0,0,6/2/2023,Valdez Narrows,2,24,5.5,ADFG WEB,7/9/2023,2023,NULL,0,NULL,,
aee4ede5-dac4-41cd-abcb-d11bea5a8603,181053,0,0,8/19/2023,Cochran Bay,2,3,0.5,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
b0ad9ab4-ff1a-4907-a447-7885451e61a0,132053,0,0,7/15/2023,Mclure bay,3,17,2,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
c876eaf2-99af-4766-8524-c835ecb0563b,61716,0,0,6/17/2023,Passage Canal,2,24,4,ADFG WEB,8/3/2023,2023,NULL,0,NULL,,
e2f5e2e0-bd5e-4b34-bead-cefbc7abddd4,332434,0,0,6/27/2023,Pigot Bay,2,10,3,ADFG WEB,10/12/2023,2023,NULL,0,NULL,,
77b91a45-4398-4219-a7b0-736a7d018c7d,293862,0,0,9/2/2023,Valdez Bay,2,12,0.25,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
771609f2-89ee-477a-ab73-27457e7bfbd7,238534,0,0,7/5/2023,Wells bay rt upper arm,3,4,3.5,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
2d8ef05c-7f31-4d94-9ea5-acfae81aa06d,382116,1,0,7/5/2023,SAWMILL BAY,1,3,0,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
